3.309144,-0.166769,0.168001,0.001232
3.323107,-0.180519,0.179314,-0.001206
3.337070,-0.194235,0.195365,0.001130
3.351032,-0.207912,0.206830,-0.001082
3.364995,-0.221549,0.221505,-0.000044
3.378958,-0.235142,0.236486,0.001344
3.392920,-0.248690,0.247340,-0.001350
3.406883,-0.262189,0.263238,0.001048
3.420846,-0.275638,0.274550,-0.001087
3.434808,-0.289032,0.290143,0.001111
3.448771,-0.302370,0.301149,-0.001221
3.462734,-0.315649,0.317047,0.001398
3.476696,-0.328867,0.327748,-0.001119
3.490659,-0.342020,0.343035,0.001014
3.504621,-0.355107,0.354041,-0.001066
3.518584,-0.368125,0.369328,0.001203
3.532547,-0.381070,0.380029,-0.001042
3.546509,-0.393942,0.395010,0.001068
3.560472,-0.406737,0.405405,-0.001332
3.574435,-0.419452,0.419469,0.000016
3.588397,-0.432086,0.433227,0.001141
3.602360,-0.444635,0.443622,-0.001014
3.616323,-0.457098,0.457991,0.000893
3.630285,-0.469472,0.468692,-0.000780
3.644248,-0.481754,0.482756,0.001002
3.658210,-0.493942,0.492845,-0.001097
3.672173,-0.506034,0.507520,0.001486
3.686136,-0.518027,0.516692,-0.001335
3.700098,-0.529920,0.530756,0.000837
3.714061,-0.541708,0.540540,-0.001169
3.728024,-0.553392,0.554604,0.001212
3.741986,-0.564967,0.563776,-0.001191
3.755949,-0.576433,0.577839,0.001407
3.769911,-0.587785,0.587011,-0.000774
3.783874,-0.599024,0.598629,-0.000394
3.797837,-0.610145,0.611470,0.001325
3.811799,-0.621148,0.620031,-0.001117
3.825762,-0.632030,0.632872,0.000842
3.839725,-0.642788,0.642044,-0.000744
3.853687,-0.653421,0.654273,0.000852
3.867650,-0.663926,0.663445,-0.000481
3.881613,-0.674303,0.675063,0.000761
3.895575,-0.684547,0.684235,-0.000312
3.909538,-0.694659,0.695242,0.000583
3.923500,-0.704634,0.703802,-0.000832
3.937463,-0.714473,0.714809,0.000336
3.951426,-0.724172,0.723369,-0.000803
3.965388,-0.733730,0.733764,0.000034
3.979351,-0.743145,0.744159,0.001014
3.993314,-0.752415,0.752108,-0.000307
4.007276,-0.761538,0.760669,-0.000869
4.021239,-0.770513,0.769841,-0.000672
4.035202,-0.779338,0.779625,0.000286
4.049164,-0.788011,0.789408,0.001397
4.063127,-0.796530,0.794911,-0.001619
4.077089,-0.804894,0.805306,0.000412
4.091052,-0.813101,0.813255,0.000155
4.105015,-0.821149,0.822428,0.001278
4.118977,-0.829038,0.827931,-0.001107
4.132940,-0.836764,0.837103,0.000338
4.146903,-0.844328,0.843829,-0.000499
4.160865,-0.851727,0.851778,0.000051
4.174828,-0.858960,0.860339,0.001379
4.188790,-0.866025,0.864619,-0.001406
4.202753,-0.872922,0.873180,0.000257
4.216716,-0.879649,0.879906,0.000257
4.230679,-0.886204,0.886632,0.000428
4.244641,-0.892586,0.891524,-0.001062
4.258604,-0.898794,0.898250,-0.000544
4.272566,-0.904827,0.904976,0.000149
4.286529,-0.910684,0.911702,0.001018
4.300491,-0.916363,0.915982,-0.000380
4.314454,-0.921863,0.921486,-0.000377
4.328417,-0.927184,0.927600,0.000416
4.342380,-0.932324,0.933104,0.000780
4.356342,-0.937282,0.936772,-0.000510
4.370305,-0.942057,0.941664,-0.000393
4.384267,-0.946649,0.946556,-0.000093
4.398230,-0.951057,0.950836,-0.000220
4.412193,-0.955279,0.956340,0.001061
4.426155,-0.959314,0.958785,-0.000529
4.440118,-0.963163,0.963066,-0.000097
4.454081,-0.966823,0.966735,-0.000089
4.468043,-0.970296,0.971015,0.000719
4.482006,-0.973579,0.973461,-0.000118
4.495968,-0.976672,0.975907,-0.000766
4.509931,-0.979575,0.980187,0.000612
4.523894,-0.982287,0.982633,0.000345
4.537856,-0.984808,0.984467,-0.000341
4.551819,-0.987136,0.987525,0.000388
4.565782,-0.989272,0.989359,0.000087
4.579744,-0.991216,0.991193,-0.000022
4.593707,-0.992966,0.993028,0.000062
4.607669,-0.994522,0.994251,-0.000271
4.621632,-0.995884,0.995474,-0.000411
4.635595,-0.997053,0.997308,0.000255
4.649558,-0.998027,0.997919,-0.000107
4.663520,-0.998806,0.998531,-0.000275
4.677483,-0.999391,0.999142,-0.000248
4.691445,-0.999781,0.999754,-0.000027
4.705408,-0.999976,0.999754,-0.000222
4.719370,-0.999976,0.999754,-0.000222
4.733333,-0.999781,0.999142,-0.000638
4.747296,-0.999391,0.999754,0.000363
4.761259,-0.998806,0.999142,0.000336
4.775221,-0.998027,0.997308,-0.000719
4.789184,-0.997053,0.997308,0.000255
4.803146,-0.995884,0.996085,0.000201
4.817109,-0.994522,0.994251,-0.000271
4.831072,-0.992965,0.993028,0.000062
4.845034,-0.991216,0.991193,-0.000022
4.858997,-0.989272,0.989359,0.000087
4.872960,-0.987136,0.986913,-0.000223
4.886922,-0.984808,0.984467,-0.000341
4.900885,-0.982287,0.982633,0.000346
4.914847,-0.979575,0.979575,0.000000
4.928810,-0.976672,0.976518,-0.000154
4.942773,-0.973579,0.972849,-0.000730
4.956735,-0.970296,0.971015,0.000719
4.970698,-0.966823,0.966735,-0.000089
4.984661,-0.963162,0.963066,-0.000097
4.998623,-0.959314,0.959397,0.000083
5.012586,-0.955278,0.954505,-0.000773
5.026548,-0.951056,0.951448,0.000391
5.040511,-0.946649,0.946556,-0.000093
5.054474,-0.942057,0.941664,-0.000393
5.068437,-0.937282,0.936772,-0.000509
5.082399,-0.932324,0.933104,0.000780
5.096362,-0.927184,0.926989,-0.000195
5.110324,-0.921863,0.922097,0.000234
5.124287,-0.916363,0.914760,-0.001603
5.138249,-0.910684,0.911702,0.001019
5.152212,-0.904827,0.904976,0.000149
5.166175,-0.898794,0.898861,0.000067
5.180138,-0.892586,0.892747,0.000161
5.194100,-0.886203,0.884798,-0.001406
5.208063,-0.879649,0.881129,0.001480
5.222025,-0.872922,0.873180,0.000258
5.235988,-0.866025,0.865842,-0.000183
5.249951,-0.858960,0.857281,-0.001678
5.263913,-0.851727,0.853612,0.001886
5.277876,-0.844328,0.844440,0.000113
5.291839,-0.836764,0.836491,-0.000273
5.305801,-0.829037,0.827931,-0.001107
5.319764,-0.821149,0.822428,0.001278
5.333726,-0.813101,0.812644,-0.000457
5.347689,-0.804894,0.804695,-0.000199
5.361652,-0.796530,0.796134,-0.000395
5.375615,-0.788010,0.786962,-0.001048
5.389577,-0.779338,0.780848,0.001510
5.403540,-0.770513,0.770453,-0.000060
5.417502,-0.761538,0.761280,-0.000258
5.431465,-0.752415,0.750885,-0.001529
5.445427,-0.743145,0.744771,0.001626
5.459390,-0.733730,0.733153,-0.000577
5.473353,-0.724172,0.723981,-0.000191
5.487316,-0.714472,0.712974,-0.001498
5.501278,-0.704634,0.706248,0.001614
5.515241,-0.694658,0.695242,0.000583
5.529203,-0.684547,0.684235,-0.000312
5.543166,-0.674302,0.672617,-0.001685
5.557128,-0.663926,0.665280,0.001354
5.571091,-0.653420,0.653050,-0.000370
5.585054,-0.642787,0.642655,-0.000132
5.599017,-0.632029,0.632260,0.000231
5.612979,-0.621147,0.618808,-0.002339
5.626942,-0.610145,0.612082,0.001937
5.640904,-0.599023,0.598629,-0.000394
5.654867,-0.587785,0.587623,-0.000162
5.668830,-0.576432,0.574782,-0.001650
5.682792,-0.564967,0.566833,0.001866
5.696755,-0.553391,0.553992,0.000601
5.710718,-0.541708,0.541763,0.000055
5.724680,-0.529919,0.527699,-0.002220
5.738643,-0.518027,0.520361,0.002334
5.752605,-0.506034,0.505686,-0.000348
5.766568,-0.493942,0.494068,0.000126
5.780531,-0.481753,0.481839,0.000085
5.794494,-0.469471,0.467163,-0.002308
5.808456,-0.457098,0.459214,0.002116
5.822419,-0.444635,0.444539,-0.000096
5.836381,-0.432085,0.432004,-0.000082
5.850344,-0.419452,0.417023,-0.002429
5.864306,-0.406736,0.409074,0.002337
5.878269,-0.393942,0.394093,0.000151
5.892232,-0.381070,0.380946,-0.000124
5.906195,-0.368124,0.365965,-0.002159
5.920157,-0.355107,0.357099,0.001992
5.934120,-0.342020,0.342118,0.000098
5.948082,-0.328866,0.328971,0.000105
5.962045,-0.315649,0.315824,0.000176
5.976008,-0.302369,0.299926,-0.002443
5.989970,-0.289032,0.291366,0.002334
6.003933,-0.275637,0.275467,-0.000170
6.017896,-0.262189,0.262321,0.000132
6.031858,-0.248689,0.246270,-0.002420
6.045821,-0.235142,0.237556,0.002414
6.059783,-0.221548,0.221505,-0.000043
6.073746,-0.207911,0.207900,-0.000011
6.087709,-0.194234,0.191849,-0.002385
6.101671,-0.180519,0.182982,0.002463
6.115634,-0.166768,0.166779,0.000010
6.129597,-0.152985,0.153020,0.000035
6.143559,-0.139173,0.139109,-0.000063
6.157522,-0.125333,0.122906,-0.002427
6.171484,-0.111469,0.113810,0.002341
6.185447,-0.097583,0.097606,0.000023
6.199410,-0.083677,0.083695,0.000018
6.213373,-0.069756,0.067338,-0.002418
6.227335,-0.055821,0.058243,0.002421
6.241298,-0.041875,0.041847,-0.000028
6.255260,-0.027921,0.027937,0.000015
